Date,Month,Year,Country,Product,Revenue,MarketingSpend,NewCustomers,ChurnRate,NPS
20/07/2023,July,2023,Spain,Enterprise,1859,37,2,4.62,52
21/07/2023,July,2023,Spain,Enterprise,731,15,1,4.13,55
22/07/2023,July,2023,Spain,Enterprise,1261,25,2,4.32,58
23/07/2023,July,2023,Spain,Enterprise,2633,53,3,3.96,59
24/07/2023,July,2023,Spain,Enterprise,1023,21,1,4.71,50
25/07/2023,July,2023,Spain,Enterprise,154,3,0,4.79,58
26/07/2023,July,2023,Spain,Enterprise,4095,82,5,3.87,49
27/07/2023,July,2023,Spain,Enterprise,516,10,1,4.04,50
28/07/2023,July,2023,Spain,Enterprise,986,20,1,4.05,49
29/07/2023,July,2023,Spain,Enterprise,1991,40,2,4.02,51
30/07/2023,July,2023,Spain,Enterprise,224,5,0,4.37,49
31/07/2023,July,2023,Spain,Enterprise,2552,49,3,4.67,57
01/07/2023,July,2023,USA,Basic,89,8,0,4.28,79
02/07/2023,July,2023,USA,Basic,81,7,0,3.83,76
03/07/2023,July,2023,USA,Basic,89,8,0,4.44,79
04/07/2023,July,2023,USA,Basic,666,62,2,4.52,76
05/07/2023,July,2023,USA,Basic,24,2,0,3.81,79
06/07/2023,July,2023,USA,Basic,387,36,1,3.87,73
07/07/2023,July,2023,USA,Basic,431,40,1,4.58,74
08/07/2023,July,2023,USA,Basic,595,55,1,4.24,73
09/07/2023,July,2023,USA,Basic,218,20,1,4.34,69
10/07/2023,July,2023,USA,Basic,123,11,0,4.67,70
11/07/2023,July,2023,USA,Basic,360,33,1,4.03,77
12/07/2023,July,2023,USA,Basic,311,29,1,3.89,76
13/07/2023,July,2023,USA,Basic,118,11,0,3.89,69
14/07/2023,July,2023,USA,Basic,455,42,1,4.69,70
15/07/2023,July,2023,USA,Basic,23,2,0,4.57,78
16/07/2023,July,2023,USA,Basic,94,9,0,3.91,73
17/07/2023,July,2023,USA,Basic,537,50,1,3.75,72
18/07/2023,July,2023,USA,Basic,617,57,1,4.57,75
19/07/2023,July,2023,USA,Basic,69,6,0,3.79,70
20/07/2023,July,2023,USA,Basic,111,10,0,3.96,70
21/07/2023,July,2023,USA,Basic,74,7,0,3.96,69
22/07/2023,July,2023,USA,Basic,87,8,0,3.79,79
23/07/2023,July,2023,USA,Basic,3,0,0,3.78,69
24/07/2023,July,2023,USA,Basic,550,51,1,3.83,75
25/07/2023,July,2023,USA,Basic,326,30,1,3.77,79
26/07/2023,July,2023,USA,Basic,232,22,1,3.89,71
27/07/2023,July,2023,USA,Basic,4,0,0,4.01,72
28/07/2023,July,2023,USA,Basic,156,14,0,4.38,73
29/07/2023,July,2023,USA,Basic,351,33,1,4.47,79
30/07/2023,July,2023,USA,Basic,73,7,0,3.82,76
31/07/2023,July,2023,USA,Basic,90,13,2,4.29,77
01/07/2023,July,2023,USA,Pro,743,34,1,1.17,46
02/07/2023,July,2023,USA,Pro,116,5,0,0.99,44
03/07/2023,July,2023,USA,Pro,258,12,1,1.47,46
04/07/2023,July,2023,USA,Pro,1091,49,2,1.37,50
05/07/2023,July,2023,USA,Pro,1943,88,4,1.48,53
06/07/2023,July,2023,USA,Pro,607,28,1,0.7,45
07/07/2023,July,2023,USA,Pro,1811,82,4,0.75,53
08/07/2023,July,2023,USA,Pro,449,20,1,0.94,52
09/07/2023,July,2023,USA,Pro,966,44,2,1.35,51
10/07/2023,July,2023,USA,Pro,743,34,1,0.79,44
11/07/2023,July,2023,USA,Pro,119,5,0,0.94,47
12/07/2023,July,2023,USA,Pro,407,18,1,0.82,53
13/07/2023,July,2023,USA,Pro,408,19,1,1.17,50
14/07/2023,July,2023,USA,Pro,570,26,1,1.46,50
15/07/2023,July,2023,USA,Pro,503,23,1,1.51,53
16/07/2023,July,2023,USA,Pro,758,34,1,0.93,54
17/07/2023,July,2023,USA,Pro,1198,54,2,1.56,46
18/07/2023,July,2023,USA,Pro,1237,56,2,1.29,52
19/07/2023,July,2023,USA,Pro,596,27,1,1.11,48
20/07/2023,July,2023,USA,Pro,668,30,1,0.87,45
21/07/2023,July,2023,USA,Pro,1668,76,3,1.27,50
22/07/2023,July,2023,USA,Pro,1472,67,3,1.27,45
23/07/2023,July,2023,USA,Pro,333,15,1,1.27,45
24/07/2023,July,2023,USA,Pro,479,22,1,1.01,44
25/07/2023,July,2023,USA,Pro,63,3,0,0.92,47
26/07/2023,July,2023,USA,Pro,549,25,1,1.27,54
27/07/2023,July,2023,USA,Pro,559,25,1,1.26,50
28/07/2023,July,2023,USA,Pro,1016,46,2,1.54,53
29/07/2023,July,2023,USA,Pro,1623,74,3,1.27,44
30/07/2023,July,2023,USA,Pro,382,17,1,1.51,45
31/07/2023,July,2023,USA,Pro,306,14,2,1.34,49
01/07/2023,July,2023,USA,Enterprise,1488,40,0,3.97,59
02/07/2023,July,2023,USA,Enterprise,61,2,0,3.88,64
03/07/2023,July,2023,USA,Enterprise,3284,88,1,3.89,55
04/07/2023,July,2023,USA,Enterprise,1474,39,0,4.16,55
05/07/2023,July,2023,USA,Enterprise,523,14,0,4.58,56
06/07/2023,July,2023,USA,Enterprise,1173,31,0,4.21,56
07/07/2023,July,2023,USA,Enterprise,36,1,0,4.21,64
08/07/2023,July,2023,USA,Enterprise,1004,27,0,4.21,54
09/07/2023,July,2023,USA,Enterprise,281,7,0,4.32,62
10/07/2023,July,2023,USA,Enterprise,1404,37,0,3.98,56
11/07/2023,July,2023,USA,Enterprise,1996,53,1,3.95,64
12/07/2023,July,2023,USA,Enterprise,843,22,0,3.95,54
13/07/2023,July,2023,USA,Enterprise,903,24,0,4.22,58
14/07/2023,July,2023,USA,Enterprise,55,1,0,3.81,58
15/07/2023,July,2023,USA,Enterprise,57,2,0,4.29,63
16/07/2023,July,2023,USA,Enterprise,456,12,0,3.81,63
17/07/2023,July,2023,USA,Enterprise,2600,69,1,4.61,57
18/07/2023,July,2023,USA,Enterprise,346,9,0,3.92,58
19/07/2023,July,2023,USA,Enterprise,1039,28,0,4.24,57
20/07/2023,July,2023,USA,Enterprise,1758,47,1,4.58,64
21/07/2023,July,2023,USA,Enterprise,1769,47,1,3.8,56
22/07/2023,July,2023,USA,Enterprise,814,22,0,4.44,61
23/07/2023,July,2023,USA,Enterprise,5439,145,2,3.83,60
24/07/2023,July,2023,USA,Enterprise,619,17,0,4.18,55
25/07/2023,July,2023,USA,Enterprise,1313,35,0,3.97,63
26/07/2023,July,2023,USA,Enterprise,48,1,0,3.69,54
27/07/2023,July,2023,USA,Enterprise,495,13,0,4.6,61
28/07/2023,July,2023,USA,Enterprise,1043,28,0,4.0,64
29/07/2023,July,2023,USA,Enterprise,409,11,0,3.81,60
30/07/2023,July,2023,USA,Enterprise,216,6,0,4.47,60
31/07/2023,July,2023,USA,Enterprise,1165,31,4,3.97,61
01/07/2023,July,2023,Germany,Basic,-43,8,0,4.29,34
02/07/2023,July,2023,Germany,Basic,-224,44,1,4.35,35
03/07/2023,July,2023,Germany,Basic,-52,10,0,3.86,37
04/07/2023,July,2023,Germany,Basic,-145,28,1,4.26,42
05/07/2023,July,2023,Germany,Basic,-283,55,1,4.18,33
06/07/2023,July,2023,Germany,Basic,-97,19,0,4.36,35
07/07/2023,July,2023,Germany,Basic,-21,4,0,4.55,42
08/07/2023,July,2023,Germany,Basic,-348,68,2,4.32,41
09/07/2023,July,2023,Germany,Basic,-101,20,0,4.74,39
10/07/2023,July,2023,Germany,Basic,-84,16,0,4.34,42
11/07/2023,July,2023,Germany,Basic,-115,22,1,4.7,34
12/07/2023,July,2023,Germany,Basic,-403,79,2,4.65,33
13/07/2023,July,2023,Germany,Basic,-37,7,0,4.44,36
14/07/2023,July,2023,Germany,Basic,-98,19,0,4.2,42
15/07/2023,July,2023,Germany,Basic,-22,4,0,4.59,35
16/07/2023,July,2023,Germany,Basic,-54,11,0,4.64,36
17/07/2023,July,2023,Germany,Basic,-367,71,2,3.89,38
18/07/2023,July,2023,Germany,Basic,-333,65,2,4.27,35
19/07/2023,July,2023,Germany,Basic,-149,29,1,4.81,35
20/07/2023,July,2023,Germany,Basic,-161,31,1,4.26,43
21/07/2023,July,2023,Germany,Basic,-118,23,1,4.39,42
22/07/2023,July,2023,Germany,Basic,-16,3,0,4.63,40
23/07/2023,July,2023,Germany,Basic,-111,22,1,4.68,37
24/07/2023,July,2023,Germany,Basic,-80,16,0,4.01,43
25/07/2023,July,2023,Germany,Basic,-95,19,0,4.52,33
26/07/2023,July,2023,Germany,Basic,-80,16,0,4.73,38
27/07/2023,July,2023,Germany,Basic,-226,44,1,4.48,42
28/07/2023,July,2023,Germany,Basic,-122,24,1,4.63,40
29/07/2023,July,2023,Germany,Basic,-43,8,0,4.48,40
30/07/2023,July,2023,Germany,Basic,-2,0,0,4.07,42
31/07/2023,July,2023,Germany,Basic,-244,48,2,4.12,35
01/07/2023,July,2023,Germany,Pro,206,8,0,3.1,54
02/07/2023,July,2023,Germany,Pro,1237,50,2,3.58,48
03/07/2023,July,2023,Germany,Pro,489,20,1,3.28,50
04/07/2023,July,2023,Germany,Pro,203,8,0,3.93,49
05/07/2023,July,2023,Germany,Pro,575,23,1,3.21,57
06/07/2023,July,2023,Germany,Pro,377,15,1,3.2,56
07/07/2023,July,2023,Germany,Pro,102,4,0,3.61,51
08/07/2023,July,2023,Germany,Pro,1423,58,2,3.16,57
09/07/2023,July,2023,Germany,Pro,469,19,1,3.13,53
10/07/2023,July,2023,Germany,Pro,453,18,1,3.48,50
11/07/2023,July,2023,Germany,Pro,59,2,0,3.33,53
12/07/2023,July,2023,Germany,Pro,795,32,1,4.03,49
13/07/2023,July,2023,Germany,Pro,184,7,0,3.33,56
14/07/2023,July,2023,Germany,Pro,1594,64,2,3.18,51
15/07/2023,July,2023,Germany,Pro,419,17,1,3.35,50
16/07/2023,July,2023,Germany,Pro,296,12,0,3.34,54
17/07/2023,July,2023,Germany,Pro,1389,56,2,3.24,51
18/07/2023,July,2023,Germany,Pro,54,2,0,3.71,53
19/07/2023,July,2023,Germany,Pro,736,30,1,3.89,50
20/07/2023,July,2023,Germany,Pro,736,30,1,3.79,58
21/07/2023,July,2023,Germany,Pro,57,2,0,3.16,51
22/07/2023,July,2023,Germany,Pro,2148,87,3,3.21,50
23/07/2023,July,2023,Germany,Pro,1747,71,2,4.06,55
24/07/2023,July,2023,Germany,Pro,837,34,1,3.36,48
25/07/2023,July,2023,Germany,Pro,16,1,0,3.92,58
26/07/2023,July,2023,Germany,Pro,55,2,0,3.96,52
27/07/2023,July,2023,Germany,Pro,1800,73,2,3.87,50
28/07/2023,July,2023,Germany,Pro,533,22,1,3.46,54
29/07/2023,July,2023,Germany,Pro,1506,61,2,4.08,50
30/07/2023,July,2023,Germany,Pro,26,1,0,3.34,58
31/07/2023,July,2023,Germany,Pro,32,2,0,3.33,49
01/07/2023,July,2023,Germany,Enterprise,175,3,0,1.8,45
02/07/2023,July,2023,Germany,Enterprise,16,0,0,1.4,41
03/07/2023,July,2023,Germany,Enterprise,2628,52,3,1.8,43
04/07/2023,July,2023,Germany,Enterprise,218,4,0,1.67,47
05/07/2023,July,2023,Germany,Enterprise,1218,24,2,2.16,43
06/07/2023,July,2023,Germany,Enterprise,191,4,0,2.17,47
07/07/2023,July,2023,Germany,Enterprise,2586,51,3,1.22,44
08/07/2023,July,2023,Germany,Enterprise,372,7,0,1.91,41
09/07/2023,July,2023,Germany,Enterprise,2888,57,4,1.78,46
10/07/2023,July,2023,Germany,Enterprise,1290,25,2,1.35,48
11/07/2023,July,2023,Germany,Enterprise,119,2,0,1.8,42
12/07/2023,July,2023,Germany,Enterprise,1215,24,2,1.71,47
13/07/2023,July,2023,Germany,Enterprise,226,4,0,1.31,48
14/07/2023,July,2023,Germany,Enterprise,138,3,0,1.27,42
15/07/2023,July,2023,Germany,Enterprise,1562,31,2,2.03,41
16/07/2023,July,2023,Germany,Enterprise,1723,34,2,2.08,44
17/07/2023,July,2023,Germany,Enterprise,1024,20,1,1.35,42
18/07/2023,July,2023,Germany,Enterprise,785,15,1,2.11,39
19/07/2023,July,2023,Germany,Enterprise,2050,40,3,1.86,39
20/07/2023,July,2023,Germany,Enterprise,3165,62,4,1.51,48
21/07/2023,July,2023,Germany,Enterprise,274,5,0,2.16,49
22/07/2023,July,2023,Germany,Enterprise,292,6,0,1.54,40
23/07/2023,July,2023,Germany,Enterprise,604,12,1,1.5,41
24/07/2023,July,2023,Germany,Enterprise,203,4,0,1.99,49
25/07/2023,July,2023,Germany,Enterprise,598,12,1,1.38,49
26/07/2023,July,2023,Germany,Enterprise,4280,84,6,1.53,47
27/07/2023,July,2023,Germany,Enterprise,566,11,1,1.58,47
28/07/2023,July,2023,Germany,Enterprise,2130,42,3,1.52,41
29/07/2023,July,2023,Germany,Enterprise,4229,83,6,1.22,44
30/07/2023,July,2023,Germany,Enterprise,19,0,0,1.75,49
31/07/2023,July,2023,Germany,Enterprise,378,11,2,1.97,46
01/08/2023,August,2023,Spain,Basic,2,6,0,3.35,75
02/08/2023,August,2023,Spain,Basic,14,38,1,3.17,67
03/08/2023,August,2023,Spain,Basic,24,66,1,3.27,68
04/08/2023,August,2023,Spain,Basic,5,15,0,2.97,65
05/08/2023,August,2023,Spain,Basic,1,2,0,2.8,72
06/08/2023,August,2023,Spain,Basic,10,26,0,3.46,71
07/08/2023,August,2023,Spain,Basic,11,30,1,2.67,65
08/08/2023,August,2023,Spain,Basic,2,6,0,2.81,68
09/08/2023,August,2023,Spain,Basic,3,9,0,3.4,67
10/08/2023,August,2023,Spain,Basic,4,12,0,3.5,68
11/08/2023,August,2023,Spain,Basic,12,34,1,2.99,65
12/08/2023,August,2023,Spain,Basic,0,0,0,2.56,72
13/08/2023,August,2023,Spain,Basic,4,11,0,3.06,66
14/08/2023,August,2023,Spain,Basic,1,3,0,3.5,70
15/08/2023,August,2023,Spain,Basic,32,88,2,2.65,75
16/08/2023,August,2023,Spain,Basic,10,28,0,3.38,71
17/08/2023,August,2023,Spain,Basic,6,17,0,2.53,70
18/08/2023,August,2023,Spain,Basic,9,24,0,2.54,69
19/08/2023,August,2023,Spain,Basic,8,23,0,2.72,65
20/08/2023,August,2023,Spain,Basic,6,16,0,3.15,75
21/08/2023,August,2023,Spain,Basic,4,12,0,3.28,75
22/08/2023,August,2023,Spain,Basic,7,19,0,2.63,72
23/08/2023,August,2023,Spain,Basic,19,52,1,2.7,71
24/08/2023,August,2023,Spain,Basic,25,70,1,2.81,66
25/08/2023,August,2023,Spain,Basic,7,20,0,2.96,74
26/08/2023,August,2023,Spain,Basic,4,10,0,2.78,72
27/08/2023,August,2023,Spain,Basic,15,41,1,2.83,75
28/08/2023,August,2023,Spain,Basic,14,38,1,3.23,71
29/08/2023,August,2023,Spain,Basic,0,0,0,2.53,69
30/08/2023,August,2023,Spain,Basic,10,28,1,2.92,71
31/08/2023,August,2023,Spain,Basic,18,48,3,3.34,75
01/08/2023,August,2023,Spain,Pro,680,27,1,4.37,59
02/08/2023,August,2023,Spain,Pro,30,1,0,4.6,53
03/08/2023,August,2023,Spain,Pro,1045,42,2,4.66,57
04/08/2023,August,2023,Spain,Pro,871,35,1,4.29,61
05/08/2023,August,2023,Spain,Pro,1018,41,2,4.61,63
06/08/2023,August,2023,Spain,Pro,474,19,1,4.37,57
07/08/2023,August,2023,Spain,Pro,186,7,0,4.42,61
08/08/2023,August,2023,Spain,Pro,627,25,1,4.61,61
09/08/2023,August,2023,Spain,Pro,453,18,1,3.87,60
10/08/2023,August,2023,Spain,Pro,521,21,1,3.9,57
11/08/2023,August,2023,Spain,Pro,157,6,0,4.23,54
12/08/2023,August,2023,Spain,Pro,765,31,1,4.07,59
13/08/2023,August,2023,Spain,Pro,402,16,1,4.02,62
14/08/2023,August,2023,Spain,Pro,1156,47,2,4.12,55
15/08/2023,August,2023,Spain,Pro,337,14,1,4.36,63
16/08/2023,August,2023,Spain,Pro,945,38,1,4.47,56
17/08/2023,August,2023,Spain,Pro,58,2,0,4.44,61
18/08/2023,August,2023,Spain,Pro,1474,60,2,4.11,61
19/08/2023,August,2023,Spain,Pro,132,5,0,3.95,59
20/08/2023,August,2023,Spain,Pro,1890,76,3,4.62,62
21/08/2023,August,2023,Spain,Pro,588,24,1,4.52,62
22/08/2023,August,2023,Spain,Pro,930,38,1,4.57,53
23/08/2023,August,2023,Spain,Pro,187,8,0,4.5,60
24/08/2023,August,2023,Spain,Pro,581,23,1,4.66,55
25/08/2023,August,2023,Spain,Pro,250,10,0,4.41,54
26/08/2023,August,2023,Spain,Pro,2054,83,3,4.25,59
27/08/2023,August,2023,Spain,Pro,815,33,1,4.09,57
28/08/2023,August,2023,Spain,Pro,714,29,1,4.1,57
29/08/2023,August,2023,Spain,Pro,463,19,1,4.41,58
30/08/2023,August,2023,Spain,Pro,432,17,1,4.02,63
31/08/2023,August,2023,Spain,Pro,2202,91,4,4.14,56
01/08/2023,August,2023,Spain,Enterprise,333,6,0,3.77,73
02/08/2023,August,2023,Spain,Enterprise,820,16,0,3.64,68
03/08/2023,August,2023,Spain,Enterprise,5001,97,2,3.36,66
04/08/2023,August,2023,Spain,Enterprise,4935,95,2,4.12,69
05/08/2023,August,2023,Spain,Enterprise,577,11,0,3.56,69
06/08/2023,August,2023,Spain,Enterprise,1641,32,1,3.64,71
07/08/2023,August,2023,Spain,Enterprise,1100,21,0,3.96,73
08/08/2023,August,2023,Spain,Enterprise,438,8,0,3.95,66
09/08/2023,August,2023,Spain,Enterprise,311,6,0,4.04,76
10/08/2023,August,2023,Spain,Enterprise,61,1,0,3.99,76
11/08/2023,August,2023,Spain,Enterprise,1488,29,1,3.7,73
12/08/2023,August,2023,Spain,Enterprise,645,12,0,3.82,66
13/08/2023,August,2023,Spain,Enterprise,936,18,0,3.49,74
14/08/2023,August,2023,Spain,Enterprise,2885,56,1,3.71,68
15/08/2023,August,2023,Spain,Enterprise,352,7,0,3.89,72
16/08/2023,August,2023,Spain,Enterprise,353,7,0,3.64,71
17/08/2023,August,2023,Spain,Enterprise,25,0,0,3.54,67
18/08/2023,August,2023,Spain,Enterprise,2795,54,1,3.69,74
19/08/2023,August,2023,Spain,Enterprise,1010,19,0,3.88,71
20/08/2023,August,2023,Spain,Enterprise,485,9,0,3.27,72
21/08/2023,August,2023,Spain,Enterprise,671,13,0,3.92,69
22/08/2023,August,2023,Spain,Enterprise,1139,22,0,3.84,76
23/08/2023,August,2023,Spain,Enterprise,1323,26,1,3.55,72
24/08/2023,August,2023,Spain,Enterprise,3711,72,2,3.27,71
25/08/2023,August,2023,Spain,Enterprise,4268,82,2,3.6,69
26/08/2023,August,2023,Spain,Enterprise,2567,50,1,3.57,71
27/08/2023,August,2023,Spain,Enterprise,1865,36,1,3.66,76
28/08/2023,August,2023,Spain,Enterprise,324,6,0,3.74,76
29/08/2023,August,2023,Spain,Enterprise,2694,52,1,3.35,72
30/08/2023,August,2023,Spain,Enterprise,2207,43,1,3.47,74
31/08/2023,August,2023,Spain,Enterprise,1120,22,3,3.13,73
01/08/2023,August,2023,USA,Basic,2,1,0,3.38,42
02/08/2023,August,2023,USA,Basic,160,47,1,4.3,45
03/08/2023,August,2023,USA,Basic,256,76,2,4.21,50
04/08/2023,August,2023,USA,Basic,4,1,0,3.97,43
05/08/2023,August,2023,USA,Basic,92,27,1,4.04,42
06/08/2023,August,2023,USA,Basic,155,46,1,4.31,44
07/08/2023,August,2023,USA,Basic,148,44,1,3.69,42
08/08/2023,August,2023,USA,Basic,59,17,0,3.73,49
09/08/2023,August,2023,USA,Basic,67,20,0,3.73,50
10/08/2023,August,2023,USA,Basic,614,181,4,4.08,48
11/08/2023,August,2023,USA,Basic,91,27,1,4.12,49
12/08/2023,August,2023,USA,Basic,180,53,1,3.81,48
13/08/2023,August,2023,USA,Basic,24,7,0,4.08,42
14/08/2023,August,2023,USA,Basic,217,64,2,4.07,44
15/08/2023,August,2023,USA,Basic,46,14,0,3.42,50
16/08/2023,August,2023,USA,Basic,39,12,0,4.12,44
17/08/2023,August,2023,USA,Basic,77,23,1,3.51,41
18/08/2023,August,2023,USA,Basic,45,13,0,3.77,43
19/08/2023,August,2023,USA,Basic,262,77,2,4.01,40
20/08/2023,August,2023,USA,Basic,145,43,1,4.37,47
21/08/2023,August,2023,USA,Basic,23,7,0,3.57,45
22/08/2023,August,2023,USA,Basic,34,10,0,4.05,45
23/08/2023,August,2023,USA,Basic,225,67,2,3.94,47
24/08/2023,August,2023,USA,Basic,24,7,0,3.63,48
25/08/2023,August,2023,USA,Basic,4,1,0,3.95,43
26/08/2023,August,2023,USA,Basic,262,77,2,4.13,43
27/08/2023,August,2023,USA,Basic,1,0,0,3.71,44
28/08/2023,August,2023,USA,Basic,134,40,1,3.89,45
29/08/2023,August,2023,USA,Basic,41,12,0,4.12,50
30/08/2023,August,2023,USA,Basic,46,13,0,4.14,45
31/08/2023,August,2023,USA,Basic,196,57,3,3.85,42
01/08/2023,August,2023,USA,Pro,64,5,0,3.15,52
02/08/2023,August,2023,USA,Pro,1055,83,2,3.75,54
03/08/2023,August,2023,USA,Pro,193,15,0,3.08,51
04/08/2023,August,2023,USA,Pro,44,3,0,2.96,55
05/08/2023,August,2023,USA,Pro,943,74,1,2.86,48
06/08/2023,August,2023,USA,Pro,331,26,0,3.67,57
07/08/2023,August,2023,USA,Pro,83,7,0,3.09,57
08/08/2023,August,2023,USA,Pro,775,61,1,2.95,56
09/08/2023,August,2023,USA,Pro,174,14,0,3.01,53
10/08/2023,August,2023,USA,Pro,977,77,1,3.6,53
11/08/2023,August,2023,USA,Pro,40,3,0,2.87,52
12/08/2023,August,2023,USA,Pro,552,43,1,2.84,51
13/08/2023,August,2023,USA,Pro,61,5,0,3.4,48
14/08/2023,August,2023,USA,Pro,947,74,1,3.63,55
15/08/2023,August,2023,USA,Pro,332,26,0,3.47,55
16/08/2023,August,2023,USA,Pro,1366,107,2,3.7,48
17/08/2023,August,2023,USA,Pro,40,3,0,3.37,50
18/08/2023,August,2023,USA,Pro,950,75,1,3.74,55
19/08/2023,August,2023,USA,Pro,268,21,0,3.49,57
20/08/2023,August,2023,USA,Pro,313,25,0,3.27,55
21/08/2023,August,2023,USA,Pro,990,78,1,2.9,55
22/08/2023,August,2023,USA,Pro,364,29,1,3.03,49
23/08/2023,August,2023,USA,Pro,202,16,0,2.99,57
24/08/2023,August,2023,USA,Pro,1473,116,2,3.32,52
25/08/2023,August,2023,USA,Pro,1023,80,1,2.99,48
26/08/2023,August,2023,USA,Pro,85,7,0,3.14,55
27/08/2023,August,2023,USA,Pro,232,18,0,3.0,53
28/08/2023,August,2023,USA,Pro,120,9,0,3.66,52
29/08/2023,August,2023,USA,Pro,57,4,0,3.1,56
30/08/2023,August,2023,USA,Pro,154,12,0,3.64,52
31/08/2023,August,2023,USA,Pro,413,33,6,2.93,54
01/08/2023,August,2023,USA,Enterprise,10,0,0,3.48,56
02/08/2023,August,2023,USA,Enterprise,286,7,0,4.44,57
03/08/2023,August,2023,USA,Enterprise,1675,43,2,4.22,54
04/08/2023,August,2023,USA,Enterprise,1640,42,2,4.17,62
05/08/2023,August,2023,USA,Enterprise,1975,50,2,3.84,54
06/08/2023,August,2023,USA,Enterprise,53,1,0,4.21,59
07/08/2023,August,2023,USA,Enterprise,562,14,1,4.09,60
08/08/2023,August,2023,USA,Enterprise,340,9,0,4.2,61
09/08/2023,August,2023,USA,Enterprise,1759,45,2,3.98,56
10/08/2023,August,2023,USA,Enterprise,37,1,0,4.03,62
11/08/2023,August,2023,USA,Enterprise,990,25,1,4.23,62
12/08/2023,August,2023,USA,Enterprise,1020,26,1,4.04,59
13/08/2023,August,2023,USA,Enterprise,334,9,0,3.6,57
14/08/2023,August,2023,USA,Enterprise,315,8,0,4.33,63
15/08/2023,August,2023,USA,Enterprise,1705,44,2,3.72,58
16/08/2023,August,2023,USA,Enterprise,6579,168,7,3.64,60
17/08/2023,August,2023,USA,Enterprise,1414,36,1,4.25,54
18/08/2023,August,2023,USA,Enterprise,2459,63,2,4.1,61
19/08/2023,August,2023,USA,Enterprise,2895,74,3,3.98,54
20/08/2023,August,2023,USA,Enterprise,250,6,0,4.25,62
21/08/2023,August,2023,USA,Enterprise,1096,28,1,3.94,59
22/08/2023,August,2023,USA,Enterprise,439,11,0,4.46,58
23/08/2023,August,2023,USA,Enterprise,2643,68,3,4.27,58
24/08/2023,August,2023,USA,Enterprise,1128,29,1,3.59,64
25/08/2023,August,2023,USA,Enterprise,474,12,0,3.74,58
26/08/2023,August,2023,USA,Enterprise,4700,120,5,3.92,56
27/08/2023,August,2023,USA,Enterprise,88,2,0,4.44,56
28/08/2023,August,2023,USA,Enterprise,401,10,0,4.35,59
29/08/2023,August,2023,USA,Enterprise,1083,28,1,4.18,54
30/08/2023,August,2023,USA,Enterprise,1241,32,1,3.83,59
31/08/2023,August,2023,USA,Enterprise,92,3,2,4.03,56
01/08/2023,August,2023,Germany,Basic,377,21,1,1.53,64
02/08/2023,August,2023,Germany,Basic,7,0,0,1.02,65
03/08/2023,August,2023,Germany,Basic,7,0,0,0.68,68
04/08/2023,August,2023,Germany,Basic,524,30,1,1.42,60
05/08/2023,August,2023,Germany,Basic,113,6,0,1.56,62
06/08/2023,August,2023,Germany,Basic,62,4,0,1.19,60
07/08/2023,August,2023,Germany,Basic,75,4,0,1.5,68
08/08/2023,August,2023,Germany,Basic,834,48,2,0.85,63
09/08/2023,August,2023,Germany,Basic,400,23,1,0.63,62
10/08/2023,August,2023,Germany,Basic,332,19,1,1.6,64
11/08/2023,August,2023,Germany,Basic,465,27,1,1.38,61
12/08/2023,August,2023,Germany,Basic,1031,59,2,1.49,67
13/08/2023,August,2023,Germany,Basic,16,1,0,0.88,61
14/08/2023,August,2023,Germany,Basic,285,16,1,0.74,61
15/08/2023,August,2023,Germany,Basic,230,13,1,1.38,66
16/08/2023,August,2023,Germany,Basic,490,28,1,1.54,67
17/08/2023,August,2023,Germany,Basic,1572,90,4,0.7,67
18/08/2023,August,2023,Germany,Basic,160,9,0,1.39,67
19/08/2023,August,2023,Germany,Basic,270,15,1,1.27,62
20/08/2023,August,2023,Germany,Basic,363,21,1,0.69,62
21/08/2023,August,2023,Germany,Basic,208,12,1,0.68,66
22/08/2023,August,2023,Germany,Basic,714,41,2,1.22,63
23/08/2023,August,2023,Germany,Basic,190,11,0,1.18,59
24/08/2023,August,2023,Germany,Basic,485,28,1,0.63,60
25/08/2023,August,2023,Germany,Basic,1027,59,2,0.78,58
26/08/2023,August,2023,Germany,Basic,1482,84,4,1.49,65
27/08/2023,August,2023,Germany,Basic,1668,95,4,1.4,60
28/08/2023,August,2023,Germany,Basic,382,22,1,1.0,63
29/08/2023,August,2023,Germany,Basic,135,8,0,0.82,58
30/08/2023,August,2023,Germany,Basic,226,13,1,0.87,59
31/08/2023,August,2023,Germany,Basic,347,18,1,1.2,68
01/08/2023,August,2023,Germany,Pro,358,39,1,3.9,63
02/08/2023,August,2023,Germany,Pro,50,5,0,3.79,62
03/08/2023,August,2023,Germany,Pro,402,43,1,3.98,61
04/08/2023,August,2023,Germany,Pro,183,20,0,3.34,58
05/08/2023,August,2023,Germany,Pro,586,63,1,3.52,67
06/08/2023,August,2023,Germany,Pro,91,10,0,3.9,66
07/08/2023,August,2023,Germany,Pro,66,7,0,3.84,67
08/08/2023,August,2023,Germany,Pro,57,6,0,3.5,65
09/08/2023,August,2023,Germany,Pro,1128,122,2,3.7,64
10/08/2023,August,2023,Germany,Pro,317,34,1,3.51,64
11/08/2023,August,2023,Germany,Pro,46,5,0,3.65,61
12/08/2023,August,2023,Germany,Pro,21,2,0,4.08,67
13/08/2023,August,2023,Germany,Pro,111,12,0,4.17,65
14/08/2023,August,2023,Germany,Pro,285,31,0,4.05,61
